159.175171	240.824829	118.3503419
160.8482636	235.3251165	125.5231471
162.5213562	229.825404	132.6959522
164.1944488	224.3256914	139.8687574
165.8675414	218.8259789	147.0415625
167.540634	213.3262663	154.2143676
169.2137266	207.8265538	161.3871728
161.7367848	204.652983	157.0838019
154.2598431	201.4794122	152.7804309
146.7829014	198.3058414	148.47706
139.3059596	195.1322706	144.1736891
131.8290179	191.9586998	139.8703182
124.3520762	188.785129	135.5669472
130.1662573	187.5819788	142.5842785
135.9804384	186.3788286	149.6016098
141.7946195	185.1756784	156.6189411
147.6088006	183.9725282	163.6362724
153.4229817	182.769378	170.6536037
159.2371628	181.5662278	177.6709349
152.9361601	174.8843487	178.0518114
146.6351575	168.2024695	178.4326879
140.3341548	161.5205904	178.8135644
134.0331521	154.8387112	179.1944409
127.7321494	148.156832	179.5753174
121.4311468	141.4749529	179.9561939
128.9344658	145.0757563	183.8587095
136.4377849	148.6765598	187.7612252
143.941104	152.2773632	191.6637408
151.444423	155.8781666	195.5662564
158.9477421	159.4789701	199.468772
166.4510612	163.0797735	203.3712877
163.98325	155.7074613	208.2757887
161.5154388	148.335149	213.1802898
159.0476276	140.9628368	218.0847909
156.5798165	133.5905245	222.9892919
154.1120053	126.2182123	227.893793
151.6441941	118.8459	232.7982941
157.6723591	125.7321299	231.9402291
163.700524	132.6183599	231.0821642
169.728689	139.5045898	230.2240992
175.756854	146.3908197	229.3660343
181.7850189	153.2770496	228.5079693
187.8131839	160.1632795	227.6499044
190.219287	155.2095782	235.0097088
192.6253901	150.2558768	242.3695133
195.0314933	145.3021755	249.7293177
197.4375964	140.3484742	257.0891222
199.8436995	135.3947729	264.4489266
202.2498026	130.4410715	271.8087311
204.2606219	137.7086741	266.5519478
206.2714412	144.9762766	261.2951646
208.2822604	152.2438791	256.0383813
210.2930797	159.5114816	250.7815981
212.303899	166.7790841	245.5248148
214.3147182	174.0466867	240.2680316
220.5800363	173.6006661	246.9793702
226.8453544	173.1546456	253.6907088
233.1106725	172.7086251	260.4020474
239.3759905	172.2626046	267.113386
245.6413086	171.816584	273.8247246
251.9066267	171.3705635	280.5360632
249.0520996	175.9546527	273.0974469
246.1975725	180.5387419	265.6588306
243.3430455	185.1228311	258.2202144
240.4885184	189.7069203	250.7815981
237.6339913	194.2910095	243.3429818
234.7794642	198.8750987	235.9043655
242.2617937	203.1248543	239.1369394
249.7441232	207.3746099	242.3695133
257.2264526	211.6243655	245.6020871
264.7087821	215.8741211	248.834661
272.1911115	220.1238767	252.0672349
279.673441	224.3736323	255.2998088
273.1573758	224.3410107	248.8163651
266.6413107	224.3083892	242.3329215
260.1252455	224.2757676	235.8494779
253.6091803	224.243146	229.3660343
247.0931152	224.2105245	222.8825907
240.57705	224.1779029	216.399147
246.1209505	231.3312321	214.7897184
251.664851	238.4845612	213.1802898
257.2087515	245.6378903	211.5708612
262.752652	252.7912194	209.9614326
268.2965525	259.9445485	208.3520039
273.840453	267.0978776	206.7425753
266.4107981	262.4623025	203.9484956
258.9811432	257.8267273	201.1544159
251.5514883	253.1911521	198.3603361
244.1218334	248.555577	195.5662564
236.6921785	243.9200018	192.7721767
229.2625236	239.2844266	189.978097
230.530027	246.3246346	184.2053924
231.7975305	253.3648425	178.4326879
233.0650339	260.4050505	172.6599834
234.3325374	267.4452585	166.8872789
235.6000409	274.4854665	161.1145744
236.8675443	281.5256744	155.3418699
231.6575262	274.2420557	157.4154705
226.4475081	266.9584369	159.4890711
221.2374899	259.6748182	161.5626718
216.0274718	252.3911994	163.6362724
210.8174537	245.1075807	165.709873
205.6074355	237.8239619	167.7834736
202.0640117	241.7820594	160.2819523
198.5205878	245.7401569	152.7804309
194.977164	249.6982544	145.2789096
191.4337401	253.6563519	137.7773883
187.8903163	257.6144494	130.2758669
184.3468925	261.5725469	122.7743456
183.5536746	254.7125248	128.8411498
182.7604568	247.8525027	134.907954
181.967239	240.9924807	140.9747583
181.1740211	234.1324586	147.0415625
180.3808033	227.2724366	153.1083667
179.5875855	220.4124145	159.175171
176.1855164	223.8144836	152.3710328
172.7834473	227.2165527	145.5668946
169.3813782	230.6186218	138.7627564
165.9793091	234.0206909	131.9586183
162.57724	237.42276	125.1544801
159.175171	240.824829	118.3503419
177.546344	222.453656	155.092688
175.5051026	224.4948974	151.0102051
173.4638611	226.5361389	146.9277222
171.4226197	228.5773803	142.8452393
169.3813782	230.6186218	138.7627564
167.3401368	232.6598632	134.6802735
165.2988953	234.7011047	130.5977906
163.2576539	236.7423461	126.5153077
161.2164124	238.7835876	122.4328248
159.175171	240.824829	118.3503419
