159.175171	240.824829	118.3503419
159.175171	236.9975013	122.1776696
159.175171	233.1701736	126.0049974
159.175171	229.3428459	129.8323251
159.175171	225.5155182	133.6596528
159.175171	221.6881904	137.4869805
159.175171	217.8608627	141.3143082
159.175171	214.033535	145.141636
159.175171	210.2062073	148.9689637
159.175171	206.3788795	152.7962914
159.175171	202.5515518	156.6236191
159.175171	198.7242241	160.4509469
159.175171	194.8968964	164.2782746
159.175171	191.0695686	168.1056023
159.175171	187.2422409	171.93293
159.175171	183.4149132	175.7602578
159.175171	179.5875855	179.5875855
159.175171	175.7602578	183.4149132
159.175171	171.93293	187.2422409
159.175171	168.1056023	191.0695686
159.175171	164.2782746	194.8968964
159.175171	160.4509469	198.7242241
159.175171	156.6236191	202.5515518
159.175171	152.7962914	206.3788795
159.175171	148.9689637	210.2062073
159.175171	145.141636	214.033535
159.175171	141.3143082	217.8608627
159.175171	137.4869805	221.6881904
159.175171	133.6596528	225.5155182
159.175171	129.8323251	229.3428459
159.175171	126.0049974	233.1701736
159.175171	122.1776696	236.9975013
159.175171	118.3503419	240.824829
163.0024987	122.1776696	240.824829
166.8298264	126.0049974	240.824829
170.6571541	129.8323251	240.824829
174.4844818	133.6596528	240.824829
178.3118096	137.4869805	240.824829
182.1391373	141.3143082	240.824829
185.966465	145.141636	240.824829
189.7937927	148.9689637	240.824829
193.6211205	152.7962914	240.824829
197.4484482	156.6236191	240.824829
201.2757759	160.4509469	240.824829
205.1031036	164.2782746	240.824829
208.9304314	168.1056023	240.824829
212.7577591	171.93293	240.824829
216.5850868	175.7602578	240.824829
220.4124145	179.5875855	240.824829
224.2397422	183.4149132	240.824829
228.06707	187.2422409	240.824829
231.8943977	191.0695686	240.824829
235.7217254	194.8968964	240.824829
239.5490531	198.7242241	240.824829
243.3763809	202.5515518	240.824829
247.2037086	206.3788795	240.824829
251.0310363	210.2062073	240.824829
254.858364	214.033535	240.824829
258.6856918	217.8608627	240.824829
262.5130195	221.6881904	240.824829
266.3403472	225.5155182	240.824829
270.1676749	229.3428459	240.824829
273.9950026	233.1701736	240.824829
277.8223304	236.9975013	240.824829
281.6496581	240.824829	240.824829
277.8223304	240.824829	236.9975013
273.9950026	240.824829	233.1701736
270.1676749	240.824829	229.3428459
266.3403472	240.824829	225.5155182
262.5130195	240.824829	221.6881904
258.6856918	240.824829	217.8608627
254.858364	240.824829	214.033535
251.0310363	240.824829	210.2062073
247.2037086	240.824829	206.3788795
243.3763809	240.824829	202.5515518
239.5490531	240.824829	198.7242241
235.7217254	240.824829	194.8968964
231.8943977	240.824829	191.0695686
228.06707	240.824829	187.2422409
224.2397422	240.824829	183.4149132
220.4124145	240.824829	179.5875855
216.5850868	240.824829	175.7602578
212.7577591	240.824829	171.93293
208.9304314	240.824829	168.1056023
205.1031036	240.824829	164.2782746
201.2757759	240.824829	160.4509469
197.4484482	240.824829	156.6236191
193.6211205	240.824829	152.7962914
189.7937927	240.824829	148.9689637
185.966465	240.824829	145.141636
182.1391373	240.824829	141.3143082
178.3118096	240.824829	137.4869805
174.4844818	240.824829	133.6596528
170.6571541	240.824829	129.8323251
166.8298264	240.824829	126.0049974
163.0024987	240.824829	122.1776696
159.175171	240.824829	118.3503419
